"062531610213";"Pessl Instruments GmbH";"Estação Terminal de Acesso";"iMetos ECO";"";"05/10/2017";"16/12/2017"
"062531703369";"TELECAM INDUSTRIA E COMERCIO DE FIOS E CABOS LTDA";"Cabo para Transmissão de Dados                                                  ";"CABO UTP LAN CAT 5e";"CABO UTP LAN CAT 5e";"05/10/2017";"20/04/2018"
"062541600853";"Thomson MultimIdia Ltda.";"Equipamento Terminal de Usuário de TV por Assinatura                            ";"ISB7100 ";"";"05/10/2017";"30/03/2018"
"062711701350";"Nokia Solutions and Networks Oy";"Femtocélula                                                                     ";"SS2GHI FEMTOCELL MULTI-BAND SOHO";"";"05/10/2017";"01/09/2019"
"062731701350";"Nokia Solutions and Networks Oy";"Transceptor para Estação Rádio Base";"FRHG";"";"05/10/2017";"29/08/2019"
"027071106806";"Sepura Plc";"Transceptor de Radiação Restrita                                                ";"STP8040";"STP8040";"05/10/2017";"20/09/2018"
"062751701350";"Nokia Solutions and Networks Oy";"Transceptor para Estação Rádio Base";"FHED";"";"05/10/2017";"29/08/2019"
"062761701350";"Nokia Solutions and Networks Oy";"Transceptor para Estação Rádio Base";"FRCG";"";"05/10/2017";"29/08/2019"
"062771707120";"Harman International Industries Inc.";"Transceptor de Radiação Restrita                                                ";"BAR 5.1";"";"05/10/2017";"18/09/2019"
"062791701350";"Nokia Solutions and Networks Oy";"Transceptor para Estação Rádio Base";"FRGX";"";"05/10/2017";"06/09/2019"
"062801703589";"POSITIVO TECNOLOGIA S.A.";"Telefone Móvel Celular";"QY77";"QY77";"05/10/2017";"06/01/2018"
"062811710748";"i-Tech Shenzhen Electronics Co., Limited";"Transceptor de Radiação Restrita                                                ";"Multimidia Phonelink";"";"05/10/2017";"07/09/2019"
"062821707782";"Queclink Wireless Solutions Co.,Ltd";"Estação Terminal de Acesso";"GL300";"";"05/10/2017";"07/09/2018"
"062831704076";"Realtek Semiconductor Corp.";"Transceptor de Radiação Restrita                                                ";"RTL8723DE";"RTL8723DE";"05/10/2017";"04/08/2018"
"062841704076";"Realtek Semiconductor Corp.";"Transceptor de Radiação Restrita                                                ";"RTL8821CE";"RTL8821CE";"05/10/2017";"26/12/2018"
"062851704076";"Realtek Semiconductor Corp.";"Transceptor de Radiação Restrita                                                ";"RTL8822BE";"RTL8822BE";"05/10/2017";"04/08/2018"
"063001701568";"Sierra Wireless, Inc";"Estação Terminal de Acesso";"MC7304";"";"05/10/2017";"11/09/2018"
"027431104575";"Unify Software and Solutions GmbH & Co. KG";"Telefone Dedicado";"OpenStage 30T";"OpenStage 30T";"05/10/2017";"22/09/2014"
"063031605894";"Ericsson AB";"Transceptor Digital                                                             ";"RAU2 X 5 HP";"";"05/10/2017";"22/12/2018"
"063031703330";"GARMIN INTERNATIONAL INC.";"Transceptor de Radiação Restrita                                                ";"FR 645m";"";"05/10/2017";"07/09/2019"
"063041605894";"Ericsson AB";"Transceptor Digital                                                             ";"Mini-Link PT 2020 6L";"Mini-Link™ PT 2020";"05/10/2017";"22/12/2018"
"063051605894";"Ericsson AB";"Transceptor Digital                                                             ";"Mini-Link PT 2020 11";"Mini-Link™ PT 2020";"05/10/2017";"22/12/2018"
"063061605894";"Ericsson AB";"Transceptor Digital                                                             ";"Mini-Link PT 2020 15";"Mini-Link™ PT 2020";"05/10/2017";"22/12/2018"
"063071605894";"Ericsson AB";"Transceptor Digital                                                             ";"Mini-Link PT 2020 38";"Mini-Link™ PT 2020";"05/10/2017";"22/12/2018"
"063151603589";"POSITIVO TECNOLOGIA S.A.";"Telefone Móvel Celular";"Q19 ";"Quantum Go 2";"05/10/2017";"28/03/2018"
"063151603589";"POSITIVO TECNOLOGIA S.A.";"Transceptor de Radiação Restrita                                                ";"Q19 ";"Quantum Go 2";"05/10/2017";"28/03/2018"
"063191603589";"POSITIVO TECNOLOGIA S.A.";"Bateria de Lítio                                                                ";"BT-S555";"";"05/10/2017";"20/02/2018"
"063261603589";"POSITIVO TECNOLOGIA S.A.";"Telefone Móvel Celular";"S555";"Twist XL";"05/10/2017";"09/02/2018"
"063261603589";"POSITIVO TECNOLOGIA S.A.";"Transceptor de Radiação Restrita                                                ";"S555";"Twist XL";"05/10/2017";"09/02/2018"
"063271603589";"POSITIVO TECNOLOGIA S.A.";"Telefone Móvel Celular";"Q17";"Quantum You";"05/10/2017";"08/03/2018"
"063271603589";"POSITIVO TECNOLOGIA S.A.";"Transceptor de Radiação Restrita                                                ";"Q17";"Quantum You";"05/10/2017";"08/03/2018"
"063271603589";"POSITIVO TECNOLOGIA S.A.";"Telefone Móvel Celular";"Q11";"Quantum You L";"05/10/2017";"08/03/2018"
"063271603589";"POSITIVO TECNOLOGIA S.A.";"Transceptor de Radiação Restrita                                                ";"Q11";"Quantum You L";"05/10/2017";"08/03/2018"
"063281610220";"Fujitsu Network Communications, Inc";"Equipamento de Rede de Dados";"1FINITY T100 ";"1FINITY T100 ";"05/10/2017";""
"063301603589";"POSITIVO TECNOLOGIA S.A.";"Bateria de Lítio                                                                ";"BT-Q19 ";"";"05/10/2017";"09/03/2018"
"063311603111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"EXTREME+";"";"05/10/2017";"19/04/2019"
"063321600160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Equipamento de Rede de Dados";"SF 900 PoE";"";"05/10/2017";""
"063341601940";"Sutron Corporation";"Transmissor para Estação Terrena";"SL3-1";"";"05/10/2017";"10/02/2019"
"063341601940";"Sutron Corporation";"Transceptor de Radiação Restrita                                                ";"SL3-1";"";"05/10/2017";"10/02/2019"
"063351610210";"RSI Video Technologies";"Estação Terminal de Acesso";"WIP730";"";"05/10/2017";"29/12/2017"
"063351610210";"RSI Video Technologies";"Transceptor de Radiação Restrita                                                ";"WIP730";"";"05/10/2017";"29/12/2017"
"063351704695";"Alarmes Santa Rita Indústria e Comercio Ltda";"Estação Terminal de Acesso";"RGC Neo";"RGC Neo";"05/10/2017";"12/09/2018"
"063361603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 5 ";"";"05/10/2017";"23/12/2017"
"063361603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 5 ";"";"05/10/2017";"23/12/2017"
"063361603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 5 ";"";"05/10/2017";"23/12/2017"
"063361603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 6";"";"05/10/2017";"23/12/2017"
"063361603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 6";"";"05/10/2017";"23/12/2017"
"063361603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 6";"";"05/10/2017";"23/12/2017"
"063361703930";"INGENICO S.A.";"Estação Terminal de Acesso";"Move/2500";"";"05/10/2017";"11/09/2018"
"063371603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 9";"";"05/10/2017";"23/12/2017"
"063371603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 9";"";"05/10/2017";"23/12/2017"
"063371603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 9";"";"05/10/2017";"23/12/2017"
"063371603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 10";"";"05/10/2017";"23/12/2017"
"063371603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 10";"";"05/10/2017";"23/12/2017"
"063371603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 10";"";"05/10/2017";"23/12/2017"
"063371704695";"Alarmes Santa Rita Indústria e Comercio Ltda";"Estação Terminal de Acesso";"RGT";"RGT";"05/10/2017";"12/09/2018"
"063381603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 7";"";"05/10/2017";"23/12/2017"
"063381603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 7";"";"05/10/2017";"23/12/2017"
"063381603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 7";"";"05/10/2017";"23/12/2017"
"063381603067";"Inventec Corporation";"Estação Terminal de Acesso";"HP Pro x2 612 G2 8";"";"05/10/2017";"23/12/2017"
"063381603067";"Inventec Corporation";"Transceptor de Radiação Restrita                                                ";"HP Pro x2 612 G2 8";"";"05/10/2017";"23/12/2017"
"063381603067";"Inventec Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"HP Pro x2 612 G2 8";"";"05/10/2017";"23/12/2017"
"063381703330";"GARMIN INTERNATIONAL INC.";"Transceptor de Radiação Restrita                                                ";"Vivoactive 3";"";"05/10/2017";"11/09/2019"
"063391701086";"Cisco Systems, Inc.";"Transceptor de Radiação Restrita                                                ";"TTC7-25";"Cisco Spark Codec Medium/ Cisco Spark Codec Plus";"05/10/2017";"06/09/2019"
"063401704405";"GL Eletro-Eletrônicos Ltda";"Cabo de Manobra                                                                 ";"Tech Choice (Cat 5e)";"Tech Choice (Cat 5e)";"05/10/2017";"11/09/2018"
"063411704902";"Hyundai Mobis Co., Ltd";"Transceptor de Radiação Restrita                                                ";"ADC10F6GN";"ADC10F6GN";"05/10/2017";""
"063421704902";"Hyundai Mobis Co., Ltd";"Transceptor de Radiação Restrita                                                ";"ADC10F6GN";"ADC10F6GN";"05/10/2017";"12/09/2019"
"063441705673";"GL ELETRO-ELETRÔNICOS LTDA.";"Transceptor de Radiação Restrita                                                ";"ZigBee EM260";"";"05/10/2017";"11/09/2019"
"063461703589";"POSITIVO TECNOLOGIA S.A.";"Bateria de Lítio                                                                ";"BT-QY77";"BT-QY77";"05/10/2017";"11/01/2018"
"063471704902";"Hyundai Mobis Co., Ltd";"Transceptor de Radiação Restrita                                                ";"ADB10F6GN";"ADB10F6GN";"05/10/2017";"11/09/2019"
"063481703111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"SP247";"SP247";"05/10/2017";"19/09/2019"
"063481703111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"SP248";"SP248";"05/10/2017";"19/09/2019"
"063481703111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"SP249";"SP249";"05/10/2017";"19/09/2019"
"063491608349";"INTEL CORP. ";"Transceptor de Radiação Restrita                                                ";"NUC6CAY";"NUC6CAY";"05/10/2017";"12/12/2018"
"063491709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1214";"Headphone Rock Live";"05/10/2017";"19/09/2019"
"063491709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1218";"Headphone Rock Live";"05/10/2017";"19/09/2019"
"063491709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1219";"Headphone Rock Live";"05/10/2017";"19/09/2019"
"063491709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1220";"Headphone Rock Live";"05/10/2017";"19/09/2019"
"063501707912";"SIGFOX";"Transceptor de Radiação Restrita                                                ";"SNT1.1-2";"";"05/10/2017";"12/09/2019"
"063511706951";"INTERNATIONAL ARTSANA S.p.A.";"Equipamento de Radiocomunicação de Radiação Restrita";"Y3G011TX";"";"05/10/2017";"12/09/2019"
"063521709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1216";"Rock Sport";"05/10/2017";"26/09/2019"
"063521709217";"Maptrade Indústria e Comércio de Produtos Ltda";"Transceptor de Radiação Restrita                                                ";"MTC1217";"Rock Sport";"05/10/2017";"26/09/2019"
"067631701643";"Dell Inc.";"Sistemas de Identificação por Radiofrequências                                  ";"T17G";"T17G";"05/10/2017";"27/09/2019"
"027441106266";"Jepssen International S.L.";"Transceptor de Radiação Restrita                                                ";"EVO-W311AR";"EVO-W311AR";"05/10/2017";"19/09/2013"
"027461006554";"KAMIDE & KAMIDE LTDA";"Transceptor de Radiação Restrita                                                ";"OT-2615";"OT-2615";"05/10/2017";"27/10/2014"
"027471005440";"Shenzhen Eternity Ju Electron Co., Ltd.";"Cabo de Manobra                                                                 ";"Cabo Manobra Ethernet UTP cat 5e 1,5 m amarelo";"Cabo Manobra Ethernet UTP cat 5e 1,5 m amarelo";"05/10/2017";"05/05/2012"
"027471005440";"Shenzhen Eternity Ju Electron Co., Ltd.";"Cabo de Manobra                                                                 ";"Cabo Manobra Ethernet UTP cat 5e 2,0 m amarelo";"Cabo Manobra Ethernet UTP cat 5e 2,0 m amarelo";"05/10/2017";"05/05/2012"
"027481001261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"SRX 3400";"SRX 3400";"05/10/2017";""
"027481001261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"SRX 3600";"SRX 3600";"05/10/2017";""
"027481001261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"J34S";"J34S";"05/10/2017";""
"027481001261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"J36S";"J36S";"05/10/2017";""
"027491006555";"KAIBO WIRE & CABLE (SHENZHEN) CO., LTD.";"Cabo para Transmissão de Dados                                                  ";"Cabo Ethernet Cat. 5e 24AWG*4P UTP";"Cabo Ethernet Cat. 5e 24AWG*4P UTP";"05/10/2017";"05/05/2012"
"027501006557";"ICTEL Instrumentação Controles e Telemetria Ltda";"Transceptor de Radiação Restrita                                                ";"RD900";"RD900";"05/10/2017";"15/10/2018"
"027501006557";"ICTEL Instrumentação Controles e Telemetria Ltda";"Transceptor de Radiação Restrita                                                ";"RD910";"RD910";"05/10/2017";"15/10/2018"
"027501006557";"ICTEL Instrumentação Controles e Telemetria Ltda";"Transceptor de Radiação Restrita                                                ";"RD920";"RD920";"05/10/2017";"15/10/2018"
"027501006557";"ICTEL Instrumentação Controles e Telemetria Ltda";"Transceptor de Radiação Restrita                                                ";"RD930";"RD930";"05/10/2017";"15/10/2018"
"027511006561";"Hana Micron Inc.";"Estação Terminal de Acesso";"HIT 700";"HIT 700";"05/10/2017";"25/08/2012"
"027521208304";"Airbus Defense and Space Oy";"Transceptor Troncalizado - Portátil                                             ";"THR 9i";"THR 9i";"05/10/2017";"19/09/2017"
"027521208304";"Airbus Defense and Space Oy";"Transceptor Troncalizado - Portátil                                             ";"THR 9+";"THR 9+";"05/10/2017";"19/09/2017"
"027521208304";"Airbus Defense and Space Oy";"Transceptor Troncalizado - Portátil                                             ";"THR 9i EX";"THR 9i EX";"05/10/2017";"19/09/2017"
